mode,evaluations,diversity
none,55555.555555555555,0.13794708200049985
none,56565.656565656565,0.22495610401729435
none,57575.757575757576,0.2621892884526411
none,58585.85858585858,0.18581105029164993
none,59595.95959595959,0.3254613073357025
none,60606.0606060606,0.28067627355306396
none,61616.16161616161,0.1852189878095251
none,62626.26262626262,0.30425126451675744
none,63636.36363636363,0.20693506497872727
none,64646.46464646464,0.20558141683468684
none,65656.56565656565,0.07818637928201119
none,66666.66666666666,0.2176388786290379
none,67676.76767676767,0.20769075321430033
none,68686.86868686868,0.18040460616488835
none,69696.9696969697,0.17183689422235032
none,70707.0707070707,0.1428378616418974
none,71717.17171717172,0.2633508717403895
none,72727.27272727272,0.19626770797238915
none,73737.37373737374,0.29230432536921214
none,74747.47474747474,0.296706169655058
none,75757.57575757576,0.2187154558925008
none,76767.67676767676,0.18220211125977373
none,77777.77777777777,0.21161864651274948
none,78787.87878787878,0.2136390731886329
none,79797.97979797979,0.12615470856461802
none,80808.0808080808,0.04330439659426011
none,81818.18181818181,0.20777476268962997
none,82828.28282828283,0.17972656891292083
none,83838.38383838383,0.2301048457302217
none,84848.48484848485,0.20021438157995727
none,85858.58585858585,0.2596221954191964
none,86868.68686868687,0.20490972969798033
none,87878.78787878787,0.14313495385638217
none,88888.88888888889,0.11179836849996101
none,89898.9898989899,0.1552844985630534
none,90909.0909090909,0.12896669845304493
none,91919.19191919192,0.14780369345897884
none,92929.29292929292,0.2084318140950825
none,93939.39393939394,0.12173841385069145
none,94949.49494949494,0.1794147648116489
none,95959.59595959596,0.07866184580880589
none,96969.69696969696,0.07988600110139275
none,97979.79797979798,0.13196863390348282
none,98989.89898989898,0.18541740537094528
none,100000.0,0.15498692865268648
periodic,0.0,0.6190929333830697
periodic,1010.10101010101,0.6399086190248691
periodic,2020.20202020202,0.6578220704239768
periodic,3030.30303030303,0.5406454208064393
periodic,4040.40404040404,0.5032722721777576
periodic,5050.50505050505,0.5363125916153305
periodic,6060.60606060606,0.5336860682231186
periodic,7070.707070707071,0.4935250344761236
periodic,8080.80808080808,0.5052266466217377
periodic,9090.90909090909,0.5183477677248087
periodic,10101.0101010101,0.5005259509258252
periodic,11111.111111111111,0.5881420632199246
periodic,12121.21212121212,0.531581940742862
periodic,13131.31313131313,0.502404481401122
periodic,14141.414141414141,0.5151056385664855
periodic,15151.51515151515,0.5408885999710844
periodic,16161.61616161616,0.47965283099840883
periodic,17171.71717171717,0.41768752235588247
periodic,18181.81818181818,0.45433721605200733
periodic,19191.91919191919,0.5282625192373256
periodic,20202.0202020202,0.4519118471281186
periodic,21212.121212121212,0.4884418176304995
periodic,22222.222222222223,0.49537439215858814
periodic,23232.32323232323,0.3975891019794648
periodic,24242.42424242424,0.29827644969180633
periodic,25252.52525252525,0.465564565223558
periodic,26262.62626262626,0.45924171233500505
periodic,27272.727272727272,0.40154663366434906
periodic,28282.828282828283,0.3965631458667667
periodic,29292.92929292929,0.3814521171414279
periodic,30303.0303030303,0.415503206983933
periodic,31313.13131313131,0.3598592261935326
periodic,32323.23232323232,0.44300709530422205
periodic,33333.33333333333,0.31388138184056275
periodic,34343.43434343434,0.35987465822672243
periodic,35353.53535353535,0.3094745481255235
periodic,36363.63636363636,0.4141392469537929
periodic,37373.73737373737,0.42156082037417414
periodic,38383.83838383838,0.38911926971135324
periodic,39393.93939393939,0.3759804620302554
periodic,40404.0404040404,0.17759870800469107
periodic,41414.14141414141,0.3548950051763471
periodic,42424.242424242424,0.3031569218717181
periodic,43434.343434343435,0.3549368895203377
periodic,44444.444444444445,0.2565092213883047
periodic,45454.54545454545,0.40505062081294585
periodic,46464.64646464646,0.36882294697085793
periodic,47474.74747474747,0.22450084501364692
periodic,48484.84848484848,0.2336145341051678
periodic,49494.94949494949,0.3301092133514967
periodic,50505.0505050505,0.3094993370375291
periodic,51515.15151515151,0.28825647767082613
periodic,52525.25252525252,0.280347424454215
periodic,53535.35353535353,0.23335989765394186
periodic,54545.454545454544,0.341917469213325
periodic,55555.555555555555,0.3490370428480285
periodic,56565.656565656565,0.21557692548616603
periodic,57575.757575757576,0.2614256763753894
periodic,58585.85858585858,0.26117770788656464
periodic,59595.95959595959,0.19042514773252983
periodic,60606.0606060606,0.23072084237263799
periodic,61616.16161616161,0.22035856301230253
periodic,62626.26262626262,0.26854185235214817
periodic,63636.36363636363,0.24991242980788977
periodic,64646.46464646464,0.24158844030006346
periodic,65656.56565656565,0.24382260193555425
periodic,66666.66666666666,0.17264447403219946
periodic,67676.76767676767,0.13556673951762777
periodic,68686.86868686868,0.32508898050885215
periodic,69696.9696969697,0.28119876276339395
periodic,70707.0707070707,0.1931306911849185
periodic,71717.17171717172,0.28670647029853574
periodic,72727.27272727272,0.20209225525416338
periodic,73737.37373737374,0.2560109661353821
periodic,74747.47474747474,0.1836163290094399
periodic,75757.57575757576,0.08900951873421313
periodic,76767.67676767676,0.24314219971274234
periodic,77777.77777777777,0.2146771484874937
periodic,78787.87878787878,0.27998731286284284
periodic,79797.97979797979,0.22115809803278264
periodic,80808.0808080808,0.16041756283342612
periodic,81818.18181818181,0.2048326148700227
periodic,82828.28282828283,0.1841122700805261
periodic,83838.38383838383,0.19243613456940048
periodic,84848.48484848485,0.21286278104701148
periodic,85858.58585858585,0.26471099938116494
periodic,86868.68686868687,0.09698945750765106
periodic,87878.78787878787,0.09556879087545783
periodic,88888.88888888889,0.17950628997788615
periodic,89898.9898989899,0.22333989579313765
periodic,90909.0909090909,0.12305414412106218
periodic,91919.19191919192,0.20629949860172692
periodic,92929.29292929292,0.17332456313186087
periodic,93939.39393939394,0.06606471655646423
periodic,94949.49494949494,0.11593497122452097
periodic,95959.59595959596,0.10221363789338436
periodic,96969.69696969696,0.17006375587479788
periodic,97979.79797979798,0.0879206021424529
periodic,98989.89898989898,0.14697830602549564
periodic,100000.0,0.03231596827183457
stagnation,0.0,0.5441402425527279
stagnation,1010.10101010101,0.5457176807005084
stagnation,2020.20202020202,0.5414460303740245
stagnation,3030.30303030303,0.5341061854450739
stagnation,4040.40404040404,0.5547648677130869
stagnation,5050.50505050505,0.45069430264548965
stagnation,6060.60606060606,0.5358968692827684
stagnation,7070.707070707071,0.5103484917152935
stagnation,8080.80808080808,0.48419368995089973
stagnation,9090.90909090909,0.3836836508809354
stagnation,10101.0101010101,0.4767797417207989
stagnation,11111.111111111111,0.43829733664794795
stagnation,12121.21212121212,0.565574350306461
stagnation,13131.31313131313,0.423294591744466
stagnation,14141.414141414141,0.38490596643808167
stagnation,15151.51515151515,0.4058116174796329
stagnation,16161.61616161616,0.3701082698611473
stagnation,17171.71717171717,0.45472457781936076
stagnation,18181.81818181818,0.49709700601456097
stagnation,19191.91919191919,0.39114945398788475
stagnation,20202.0202020202,0.408725048717302
stagnation,21212.121212121212,0.4313089861879973
stagnation,22222.222222222223,0.5064536681538897
stagnation,23232.32323232323,0.39633493984218754
stagnation,24242.42424242424,0.4139276095498538
stagnation,25252.52525252525,0.4114064312457308
stagnation,26262.62626262626,0.4158334653536514
stagnation,27272.727272727272,0.4322376663470083
stagnation,28282.828282828283,0.3537126408717156
stagnation,29292.92929292929,0.33189210838021027
stagnation,30303.0303030303,0.40106554738206895
stagnation,31313.13131313131,0.3739511162982546
stagnation,32323.23232323232,0.33252054897794403
stagnation,33333.33333333333,0.3631332601031565
stagnation,34343.43434343434,0.42802109912706493
stagnation,35353.53535353535,0.35883954159254616
stagnation,36363.63636363636,0.34866518180435313
stagnation,37373.73737373737,0.27067048411588635
stagnation,38383.83838383838,0.3814395928901461
stagnation,39393.93939393939,0.3107261883971171
stagnation,40404.0404040404,0.2487491420224996
stagnation,41414.14141414141,0.3267139092158609
stagnation,42424.242424242424,0.3526176952247174
stagnation,43434.343434343435,0.3138391440011075
stagnation,44444.444444444445,0.2306222993478863
stagnation,45454.54545454545,0.24345689975238394
stagnation,46464.64646464646,0.26511598444955425
stagnation,47474.74747474747,0.27585645978834117
stagnation,48484.84848484848,0.3165140203402225
stagnation,49494.94949494949,0.25367373647696867
stagnation,50505.0505050505,0.31141305547920006
stagnation,51515.15151515151,0.28287094417458153
stagnation,52525.25252525252,0.2623495548684138
stagnation,53535.35353535353,0.19832554013744874
stagnation,54545.454545454544,0.31966833469606637
stagnation,55555.555555555555,0.265710138403739
stagnation,56565.656565656565,0.1706121765018766
stagnation,57575.757575757576,0.16240929319616185
stagnation,58585.85858585858,0.2854241010485227
stagnation,59595.95959595959,0.22699772088039163
stagnation,60606.0606060606,0.33068981888396587
stagnation,61616.16161616161,0.2463422841498518
stagnation,62626.26262626262,0.3189424522385613
stagnation,63636.36363636363,0.25816975402478787
stagnation,64646.46464646464,0.2859989930237105
stagnation,65656.56565656565,0.2653952801572314
stagnation,66666.66666666666,0.16260203921544858
stagnation,67676.76767676767,0.229252711547971
stagnation,68686.86868686868,0.2050215134425813
stagnation,69696.9696969697,0.167412360770119
stagnation,70707.0707070707,0.1976665251301813
stagnation,71717.17171717172,0.10116619747994762
stagnation,72727.27272727272,0.21152534362776923
stagnation,73737.37373737374,0.08686158418532733
stagnation,74747.47474747474,0.21747915360893955
stagnation,75757.57575757576,0.16845028733043863
stagnation,76767.67676767676,0.17373955175232936
stagnation,77777.77777777777,0.17685615667843885
stagnation,78787.87878787878,0.19925585557864786
stagnation,79797.97979797979,0.27382990120401396
stagnation,80808.0808080808,0.24762998210055231
stagnation,81818.18181818181,0.32793251639217824
stagnation,82828.28282828283,0.1105752014350023
stagnation,83838.38383838383,0.1330326350904607
stagnation,84848.48484848485,0.08707423288949652
stagnation,85858.58585858585,0.2540532519286638
stagnation,86868.68686868687,0.23714735633501957
stagnation,87878.78787878787,0.23169822429126802
stagnation,88888.88888888889,0.10118113904494808
stagnation,89898.9898989899,0.14412676734092816
stagnation,90909.0909090909,0.17692949385262446
stagnation,91919.19191919192,0.20853270614298547
stagnation,92929.29292929292,0.1686487881033637
stagnation,93939.39393939394,0.12182448523619227
stagnation,94949.49494949494,0.21092153995133994
stagnation,95959.59595959596,0.19798539462676182
stagnation,96969.69696969696,0.15645626380457844
stagnation,97979.79797979798,0.14468877364549745
stagnation,98989.89898989898,0.07718888689802052
stagnation,100000.0,0.10820627037827485
diversity,0.0,0.5825682569792372
diversity,1010.10101010101,0.6208398767404618
diversity,2020.20202020202,0.689216875201464
diversity,3030.30303030303,0.7023923151154289
diversity,4040.40404040404,0.6466860176682748
diversity,5050.50505050505,0.61701548656794
diversity,6060.60606060606,0.6838312258364572
diversity,7070.707070707071,0.5363761329589442
diversity,8080.80808080808,0.773464742448522
diversity,9090.90909090909,0.5506511786439862
diversity,10101.0101010101,0.5293649249289388
diversity,11111.111111111111,0.5316956254636177
diversity,12121.21212121212,0.5495330831150834
diversity,13131.31313131313,0.5413803566171892
diversity,14141.414141414141,0.5576212859003509
diversity,15151.51515151515,0.5371189906926968
diversity,16161.61616161616,0.5075523787082352
diversity,17171.71717171717,0.5910774074505021
diversity,18181.81818181818,0.4489510218425648
diversity,19191.91919191919,0.5391298770572145
diversity,20202.0202020202,0.47403275192786903
diversity,21212.121212121212,0.5349462734723874
diversity,22222.222222222223,0.47807349505785063
diversity,23232.32323232323,0.4492454225102214
diversity,24242.42424242424,0.49674302132663534
diversity,25252.52525252525,0.4787028766648541
diversity,26262.62626262626,0.439352595786064
diversity,27272.727272727272,0.4975219272104722
diversity,28282.828282828283,0.4628150775096802
diversity,29292.92929292929,0.37933305621339425
diversity,30303.0303030303,0.45484040078874804
diversity,31313.13131313131,0.4233163626714376
diversity,32323.23232323232,0.33879928918677105
diversity,33333.33333333333,0.30438858428956234
diversity,34343.43434343434,0.4322938701339919
diversity,35353.53535353535,0.28679397021297215
diversity,36363.63636363636,0.3671581724175778
diversity,37373.73737373737,0.32475727259048626
diversity,38383.83838383838,0.404744257300634
diversity,39393.93939393939,0.41046655987750874
diversity,40404.0404040404,0.3179556979527359
diversity,41414.14141414141,0.39196241933340004
diversity,42424.242424242424,0.35047343003961917
diversity,43434.343434343435,0.2990100530443164
diversity,44444.444444444445,0.30408615568139136
diversity,45454.54545454545,0.30639131975152917
diversity,46464.64646464646,0.32788404609722277
diversity,47474.74747474747,0.27008204451780515
diversity,48484.84848484848,0.3243244109753483
diversity,49494.94949494949,0.3400162308018358
diversity,50505.0505050505,0.30410521145149294
diversity,51515.15151515151,0.33792602562323343
diversity,52525.25252525252,0.263086500634678
diversity,53535.35353535353,0.3334374950532776
diversity,54545.454545454544,0.14750500163946553
diversity,55555.555555555555,0.310675657126268
diversity,56565.656565656565,0.29163731444157587
diversity,57575.757575757576,0.2748254513232094
diversity,58585.85858585858,0.15594419144298002
diversity,59595.95959595959,0.2506209083781036
diversity,60606.0606060606,0.2836023937279124
diversity,61616.16161616161,0.17789402525080844
diversity,62626.26262626262,0.3344412069279066
diversity,63636.36363636363,0.3312573877675391
diversity,64646.46464646464,0.2599552872336733
diversity,65656.56565656565,0.2811168506567003
diversity,66666.66666666666,0.29862388609702906
diversity,67676.76767676767,0.2723967905463468
diversity,68686.86868686868,0.15988082586406893
diversity,69696.9696969697,0.19399923023866963
diversity,70707.0707070707,0.14323051005587956
diversity,71717.17171717172,0.26892260836337234
diversity,72727.27272727272,0.31911849874244114
diversity,73737.37373737374,0.23825127606397292
diversity,74747.47474747474,0.17160249943723793
diversity,75757.57575757576,0.24496684100507768
diversity,76767.67676767676,0.2248669834384457
diversity,77777.77777777777,0.20921372298406762
diversity,78787.87878787878,0.21072715537370684
diversity,79797.97979797979,0.2173757736920427
diversity,80808.0808080808,0.13886477573572759
diversity,81818.18181818181,0.09586748657675048
diversity,82828.28282828283,0.17092897153774728
diversity,83838.38383838383,0.1272982166569453
diversity,84848.48484848485,0.15969195170062078
diversity,85858.58585858585,0.21655596415801748
diversity,86868.68686868687,0.1497640088604993
diversity,87878.78787878787,0.1313990918812231
diversity,88888.88888888889,0.13124837762289676
diversity,89898.9898989899,0.16448893226200204
diversity,90909.0909090909,0.12731293094588383
diversity,91919.19191919192,0.15311346872549833
diversity,92929.29292929292,0.18360761068392759
diversity,93939.39393939394,0.23918105561476843
diversity,94949.49494949494,0.23566756549628642
diversity,95959.59595959596,0.1082442562000361
diversity,96969.69696969696,0.15631062907586532
diversity,97979.79797979798,0.17417519173140072
diversity,98989.89898989898,0.11291467461298604
diversity,100000.0,0.1561456771692753
