Iteration,Position
278,-1.4409580870276164
279,-1.4409580870276164
280,-1.4409580870276164
281,1.0588216442278027
282,0.9895958326257297
283,0.9895958326257297
284,0.9895958326257297
285,0.9895958326257297
286,0.9895958326257297
287,0.9895958326257297
288,0.9895958326257297
289,0.9895958326257297
290,0.9895958326257297
291,0.9895958326257297
292,0.9895958326257297
293,0.9895958326257297
294,0.9895958326257297
295,0.9895958326257297
296,0.9895958326257297
297,0.9895958326257297
298,0.9895958326257297
299,0.9895958326257297
300,0.9895958326257297
301,0.4959931930212029
302,0.4959931930212029
303,-2.421027557732124
304,-2.421027557732124
305,-12.904233278628327
306,-12.904233278628327
307,-12.904233278628327
308,-12.904233278628327
309,-12.904233278628327
310,-12.904233278628327
311,-23.320952936280264
312,-18.69591394945519
313,-18.69591394945519
314,-18.69591394945519
315,-18.69591394945519
316,-18.69591394945519
317,-18.69591394945519
318,-18.69591394945519
319,-18.69591394945519
320,-18.69591394945519
321,-18.69591394945519
322,-18.69591394945519
323,-18.69591394945519
324,-18.69591394945519
325,-18.69591394945519
326,3.4395180651693518
327,3.4395180651693518
328,3.4395180651693518
329,-6.077363633953253
330,-6.077363633953253
331,-6.077363633953253
332,-6.077363633953253
333,-6.077363633953253
334,4.630183289842494
335,4.630183289842494
336,4.630183289842494
337,4.630183289842494
338,4.630183289842494
339,4.630183289842494
340,4.630183289842494
341,4.630183289842494
342,4.630183289842494
343,4.630183289842494
344,6.835309369957953
345,6.835309369957953
346,6.835309369957953
347,6.835309369957953
348,6.835309369957953
349,6.835309369957953
350,6.835309369957953
351,-0.09199238976213435
352,-0.09176738434619182
353,-1.2228315997464858
354,-0.1626237287071838
355,-0.04009212216084841
356,-0.044831796581831555
357,-0.044831796581831555
358,-0.07097989142006285
359,-0.08247777608965105
360,-0.08116773025206495
361,-0.0610080712319606
362,-0.08841592119723758
363,-0.07499540962161018
364,-0.07579230650626
365,-0.07200883237075231
366,-0.07121133146986525
367,-0.07754512987299189
368,-0.07252520008621456
369,-0.07458371940966876
370,-0.07285003651967908
371,-0.06678811503060507
372,-0.07383300527284187
373,-0.07981531136529346
374,-0.13660412502710428
375,-0.049546615117866885
376,-0.7388490606383668
377,-2.9564613442370717
378,-2.9564613442370717
379,-2.9564613442370717
380,-2.9564613442370717
381,-2.9564613442370717
382,-2.9564613442370717
383,-2.9564613442370717
384,-2.9564613442370717
385,-2.9564613442370717
386,-2.9564613442370717
387,-2.9564613442370717
388,-2.9564613442370717
389,-2.9564613442370717
390,-2.9564613442370717
391,-2.9564613442370717
392,-2.9564613442370717
393,-2.9564613442370717
394,-2.9564613442370717
395,-2.9564613442370717
396,-2.9564613442370717
397,-2.9564613442370717
398,-2.9564613442370717
399,-2.9564613442370717
400,-2.9564613442370717
401,2.9752220288864653
402,2.9752220288864653
403,2.9752220288864653
404,2.9752220288864653
405,2.9752220288864653
406,2.9752220288864653
407,2.9752220288864653
408,2.9752220288864653
409,2.9752220288864653
410,2.9752220288864653
411,2.9752220288864653
412,2.9752220288864653
413,2.9752220288864653
414,2.9752220288864653
415,2.9752220288864653
416,2.9752220288864653
417,2.9752220288864653
418,2.9752220288864653
419,2.9752220288864653
420,2.9752220288864653
421,-1.7955187515878714
422,-15.938570646188126
423,-8.666925683793613
424,-8.666925683793613
425,-8.666925683793613
426,2.152246557949936
427,2.152246557949936
428,2.152246557949936
429,2.152246557949936
430,2.152246557949936
431,2.152246557949936
432,2.152246557949936
433,2.152246557949936
434,2.152246557949936
435,2.152246557949936
436,2.152246557949936
437,2.152246557949936
438,2.152246557949936
439,2.152246557949936
440,2.152246557949936
441,2.152246557949936
442,2.152246557949936
443,2.152246557949936
444,2.152246557949936
445,2.152246557949936
446,2.152246557949936
447,2.152246557949936
448,2.152246557949936
449,2.152246557949936
450,2.152246557949936
451,4.113991957103694
452,4.113991957103694
453,4.113991957103694
454,4.113991957103694
455,4.113991957103694
456,4.113991957103694
457,4.113991957103694
458,4.113991957103694
459,4.113991957103694
460,4.113991957103694
461,4.113991957103694
462,4.113991957103694
463,4.113991957103694
464,4.113991957103694
465,4.113991957103694
466,4.113991957103694
467,4.113991957103694
468,4.113991957103694
469,4.113991957103694
470,4.113991957103694
471,4.113991957103694
472,4.113991957103694
473,4.113991957103694
474,4.113991957103694
475,4.113991957103694
476,5.9239095848468475
477,5.9239095848468475
478,5.9239095848468475
479,5.9239095848468475
480,5.9239095848468475
481,5.9239095848468475
482,5.9239095848468475
483,5.9239095848468475
484,5.9239095848468475
485,5.9239095848468475
486,5.9239095848468475
487,5.9239095848468475
488,5.9239095848468475
489,5.9239095848468475
490,5.9239095848468475
491,5.9239095848468475
492,5.9239095848468475
493,5.9239095848468475
494,5.9239095848468475
495,5.9239095848468475
496,5.9239095848468475
497,5.9239095848468475
498,5.9239095848468475
499,5.9239095848468475
500,5.9239095848468475
501,1.3931866243397764
502,1.3931866243397764
503,1.3931866243397764
504,1.3931866243397764
505,1.3931866243397764
506,1.3931866243397764
507,1.3931866243397764
508,1.3931866243397764
509,1.3931866243397764
510,1.3931866243397764
511,1.3931866243397764
512,1.3931866243397764
513,1.3931866243397764
514,1.3931866243397764
515,1.3931866243397764
516,1.3931866243397764
517,1.3931866243397764
518,1.3931866243397764
519,1.3931866243397764
520,1.3931866243397764
521,1.3931866243397764
522,1.3931866243397764
523,1.3931866243397764
524,1.3931866243397764
525,1.3931866243397764
526,-3.3636743006309486
527,-3.3636743006309486
528,-3.3636743006309486
529,-3.3636743006309486
530,-3.3636743006309486
531,-3.3636743006309486
532,-3.3636743006309486
533,-3.3636743006309486
534,-3.3636743006309486
535,-3.3636743006309486
536,-3.3636743006309486
537,-3.3636743006309486
538,-3.3636743006309486
539,-3.3636743006309486
540,-3.3636743006309486
541,-3.3636743006309486
542,-3.3636743006309486
543,-3.3636743006309486
544,-3.3636743006309486
545,-3.3636743006309486
546,-3.3636743006309486
547,-3.3636743006309486
548,-3.3636743006309486
549,-3.3636743006309486
550,-3.3636743006309486
551,-1.840401837193003
552,-1.840401837193003
553,-1.840401837193003
554,-1.840401837193003
555,-1.840401837193003
556,-1.840401837193003
557,-1.840401837193003
558,-1.840401837193003
559,-1.840401837193003
560,-1.840401837193003
561,-1.840401837193003
562,-1.840401837193003
563,-1.840401837193003
564,-1.840401837193003
565,-1.840401837193003
566,-1.840401837193003
567,-1.840401837193003
568,-1.840401837193003
569,-1.840401837193003
570,-1.840401837193003
571,-1.840401837193003
572,-1.840401837193003
573,-1.840401837193003
574,-1.840401837193003
575,-1.840401837193003
576,-0.6210541941513482
577,-0.6210541941513482
578,0.19336756495448892
579,0.0010695629239058924
580,0.03236025391528509
581,0.026379530968337984
582,0.02640629185112394
583,0.027321445591389958
584,0.026005397515412518
585,0.024858534706976455
586,0.02453508164019468
587,0.024829810760298728
588,0.025231126822909983
589,0.0260208747326059
590,0.02633157964024479
591,0.025843005545338152
592,0.02616677927400802
593,0.026251970411042054
594,0.02508534853550315
595,0.025286487960520528
596,0.025837850795250396
597,0.02548942307999328
598,0.0255192199670875
599,0.02504796534526803
600,0.02574920481415075
601,0.02503328034273161
602,0.02325560967874128
603,0.034196284265225606
604,0.019328138659886446
605,0.023413642326062623
606,0.02178226448659303
607,0.02174592727217988
608,0.02126388672232914
609,0.021402461733784343
610,0.021568295471439285
611,0.02074278176243421
612,0.017343726466537104
613,0.021090574046386618
614,0.02061573207168693
615,0.020366997242564144
616,0.02025008522885061
617,0.020169289716615843
618,0.019721606030107672
619,0.020066685235490763
620,0.020596037126908443
621,0.03838902103099583
622,0.019995635692430378
623,0.027942425264840195
624,0.020879366350246228
625,0.0228241402434171
626,0.022218126858408335
627,-0.3020692793501534
628,-0.19270000195900502
629,-0.19270000195900502
630,-0.19270000195900502
631,-0.19270000195900502
632,-0.19270000195900502
633,-0.19270000195900502
634,-0.19270000195900502
635,-0.19270000195900502
636,-0.19270000195900502
637,-0.19270000195900502
638,-0.19270000195900502
639,-0.19270000195900502
640,-0.19270000195900502
641,-0.19270000195900502
642,-0.19270000195900502
643,-0.19270000195900502
644,-0.19270000195900502
645,-0.19270000195900502
646,-0.19270000195900502
647,-0.19270000195900502
648,-0.19270000195900502
649,-0.19270000195900502
650,-0.19270000195900502
651,-3.7340384413542527
652,-3.7340384413542527
653,-3.7340384413542527
654,-3.7340384413542527
655,-3.7340384413542527
656,-3.7340384413542527
657,-3.7340384413542527
658,-3.7340384413542527
659,-7.570327803505105
660,-7.570327803505105
661,-7.570327803505105
662,-7.570327803505105
663,-7.570327803505105
664,-7.570327803505105
665,-7.570327803505105
666,-7.570327803505105
667,-17.17455960153187
668,-17.17455960153187
669,-17.17455960153187
670,-26.899005851071173
671,-30.74837218418315
672,-30.74837218418315
673,-30.74837218418315
674,-30.74837218418315
675,-30.74837218418315
676,-10.579716230179042
677,-10.579716230179042
678,-10.579716230179042
679,-10.579716230179042
680,-10.579716230179042
681,-10.579716230179042
682,-10.579716230179042
683,-10.579716230179042
684,-10.579716230179042
685,-10.579716230179042
686,-10.298802694641406
687,-10.298802694641406
688,-10.298802694641406
689,-10.298802694641406
690,-10.298802694641406
691,-10.298802694641406
692,-10.298802694641406
693,-10.298802694641406
694,-10.298802694641406
695,-10.298802694641406
696,-10.298802694641406
697,-10.298802694641406
698,-19.036096548641467
699,-19.036096548641467
700,-19.036096548641467
701,-5.771694223848025
702,-5.771694223848025
703,-5.771694223848025
704,-5.771694223848025
705,-5.771694223848025
706,-5.771694223848025
707,-5.771694223848025
708,-5.771694223848025
709,-5.771694223848025
710,-5.771694223848025
711,-5.771694223848025
712,-5.771694223848025
713,-5.771694223848025
714,-5.771694223848025
715,-5.771694223848025
716,-5.771694223848025
717,-5.771694223848025
718,-5.771694223848025
719,-5.771694223848025
720,-5.771694223848025
721,-5.771694223848025
722,-5.771694223848025
723,-5.771694223848025
724,-5.771694223848025
725,-5.771694223848025
726,-3.646490302143902
727,-3.646490302143902
728,-3.646490302143902
729,-3.646490302143902
730,-3.646490302143902
731,-3.646490302143902
732,-3.646490302143902
733,-3.646490302143902
734,-3.646490302143902
735,-3.646490302143902
736,-3.646490302143902
737,-3.646490302143902
738,-3.646490302143902
739,-3.646490302143902
740,-3.646490302143902
741,-3.646490302143902
742,-3.646490302143902
743,-3.646490302143902
744,-3.646490302143902
745,-3.646490302143902
746,-3.646490302143902
747,-3.646490302143902
748,-3.646490302143902
749,-3.646490302143902
750,-3.646490302143902
751,-6.0172994178593955
752,-6.0172994178593955
753,-6.0172994178593955
754,-6.0172994178593955
755,-6.0172994178593955
756,-6.0172994178593955
757,-6.0172994178593955
758,-6.0172994178593955
759,-6.0172994178593955
760,-6.0172994178593955
761,-6.0172994178593955
762,-6.0172994178593955
763,-6.0172994178593955
764,-6.0172994178593955
765,-6.0172994178593955
766,-6.0172994178593955
767,-6.0172994178593955
768,-6.0172994178593955
769,-6.0172994178593955
770,-6.0172994178593955
771,-0.4476421001972737
772,-0.14136324322035748
773,-0.14136324322035748
774,-0.14136324322035748
775,-0.14136324322035748
776,5.64717165515742
777,5.64717165515742
778,5.64717165515742
779,5.64717165515742
780,5.64717165515742
781,-3.56885009580793
782,-3.56885009580793
783,-3.56885009580793
784,-3.56885009580793
785,-3.56885009580793
786,-3.56885009580793
787,-3.56885009580793
788,-3.56885009580793
789,-6.3078743147424765
790,-6.3078743147424765
791,-6.3078743147424765
792,-6.3078743147424765
793,-6.3078743147424765
794,-6.3078743147424765
795,-6.3078743147424765
796,-6.3078743147424765
797,-6.3078743147424765
798,-6.3078743147424765
799,-6.3078743147424765
800,-7.5465602086262225
801,4.188894996690992
802,4.188894996690992
803,4.188894996690992
804,4.188894996690992
805,4.188894996690992
806,4.188894996690992
807,4.188894996690992
808,4.188894996690992
809,4.188894996690992
810,4.188894996690992
811,4.188894996690992
812,11.813134895396974
813,11.813134895396974
814,11.813134895396974
815,11.813134895396974
816,11.813134895396974
817,11.813134895396974
818,11.813134895396974
819,11.813134895396974
820,11.813134895396974
821,11.813134895396974
822,11.813134895396974
823,11.813134895396974
824,11.813134895396974
825,11.813134895396974
826,6.6942141995778455
827,6.6942141995778455
828,6.6942141995778455
829,6.6942141995778455
830,6.6942141995778455
831,6.6942141995778455
832,6.6942141995778455
833,6.6942141995778455
834,6.6942141995778455
835,6.6942141995778455
836,6.6942141995778455
837,6.6942141995778455
838,6.6942141995778455
839,6.6942141995778455
840,6.6942141995778455
841,6.6942141995778455
842,6.6942141995778455
843,6.6942141995778455
844,6.6942141995778455
845,6.6942141995778455
846,6.6942141995778455
847,6.6942141995778455
848,6.6942141995778455
849,6.6942141995778455
850,6.6942141995778455
851,3.3952327851343576
852,3.3952327851343576
853,3.3952327851343576
854,3.3952327851343576
855,3.3952327851343576
856,3.3952327851343576
857,3.3952327851343576
858,3.3952327851343576
859,3.3952327851343576
860,3.3952327851343576
861,3.3952327851343576
862,3.3952327851343576
863,3.3952327851343576
864,3.3952327851343576
865,3.3952327851343576
866,3.3952327851343576
867,3.3952327851343576
868,3.3952327851343576
869,3.3952327851343576
870,3.3952327851343576
871,3.3952327851343576
872,3.3952327851343576
873,3.3952327851343576
874,3.3952327851343576
875,3.3952327851343576
876,0.8065271971916879
877,0.8065271971916879
878,0.8065271971916879
879,0.8065271971916879
880,0.8065271971916879
881,0.8065271971916879
882,0.8065271971916879
883,0.8065271971916879
884,0.8065271971916879
885,0.8065271971916879
886,0.8065271971916879
887,0.8065271971916879
888,0.8065271971916879
889,0.8065271971916879
890,0.8065271971916879
891,0.8741365358582679
892,0.8741365358582679
893,0.8741365358582679
894,0.8741365358582679
895,0.8741365358582679
896,0.8741365358582679
897,0.8741365358582679
898,0.8741365358582679
899,0.8741365358582679
900,0.8741365358582679
901,2.7214190109013954
902,2.7214190109013954
903,2.7214190109013954
904,2.7214190109013954
905,2.7214190109013954
906,2.7214190109013954
907,2.7214190109013954
908,2.7214190109013954
909,2.7214190109013954
910,2.7214190109013954
911,2.7214190109013954
912,2.7214190109013954
913,2.7214190109013954
914,2.7214190109013954
915,2.7214190109013954
916,2.7214190109013954
917,2.7214190109013954
918,2.7214190109013954
919,2.7214190109013954
920,2.7214190109013954
921,2.383496156722771
922,2.383496156722771
923,2.383496156722771
924,2.383496156722771
925,2.383496156722771
926,3.1779031879056574
927,3.1779031879056574
928,3.1779031879056574
929,3.1779031879056574
930,3.1779031879056574
931,3.1779031879056574
932,3.1779031879056574
933,3.1779031879056574
934,3.1779031879056574
935,3.1779031879056574
936,3.1779031879056574
937,3.1779031879056574
938,3.1779031879056574
939,3.1779031879056574
940,3.1779031879056574
941,3.1779031879056574
942,3.1779031879056574
943,3.1779031879056574
944,3.1779031879056574
945,3.1779031879056574
946,3.1779031879056574
947,3.1779031879056574
948,3.1779031879056574
949,3.1779031879056574
950,3.1779031879056574
951,7.38825821534667
952,7.38825821534667
953,7.38825821534667
954,7.38825821534667
955,7.38825821534667
956,7.38825821534667
957,7.38825821534667
958,7.38825821534667
959,7.38825821534667
960,7.38825821534667
961,7.38825821534667
962,7.38825821534667
963,7.38825821534667
964,7.38825821534667
965,7.38825821534667
966,7.38825821534667
967,7.38825821534667
968,7.38825821534667
969,7.38825821534667
970,7.38825821534667
971,7.38825821534667
972,7.38825821534667
973,7.38825821534667
974,7.38825821534667
975,7.38825821534667
976,4.234465677806374
977,4.234465677806374
978,4.234465677806374
979,4.234465677806374
980,4.234465677806374
981,4.234465677806374
982,4.234465677806374
983,4.234465677806374
984,4.234465677806374
985,4.234465677806374
986,4.234465677806374
987,4.234465677806374
988,4.234465677806374
989,4.234465677806374
990,4.234465677806374
991,4.234465677806374
992,4.234465677806374
993,4.234465677806374
994,4.234465677806374
995,4.234465677806374
996,4.234465677806374
997,4.234465677806374
998,4.234465677806374
999,4.234465677806374
1000,4.234465677806374
1001,1.0400984591688598
1002,1.0400984591688598
1003,1.0400984591688598
1004,1.0400984591688598
1005,1.0400984591688598
1006,1.0400984591688598
1007,1.0400984591688598
1008,1.0400984591688598
1009,1.0400984591688598
1010,1.0400984591688598
1011,1.0400984591688598
1012,1.0400984591688598
1013,1.0400984591688598
1014,1.0400984591688598
1015,1.0400984591688598
1016,1.0400984591688598
1017,1.0400984591688598
1018,1.0400984591688598
1019,1.0400984591688598
1020,1.0400984591688598
1021,1.0400984591688598
1022,1.0400984591688598
1023,1.0400984591688598
1024,1.0400984591688598
1025,1.0400984591688598
1026,-1.1092972750561156
1027,-1.1092972750561156
1028,-1.1092972750561156
1029,-1.1092972750561156
1030,-1.1092972750561156
1031,-1.1092972750561156
1032,-1.1092972750561156
1033,-1.1092972750561156
1034,-1.1092972750561156
1035,-1.1092972750561156
1036,-1.1092972750561156
1037,-1.1092972750561156
1038,-1.1092972750561156
1039,-1.1092972750561156
1040,-1.1092972750561156
1041,-1.1092972750561156
1042,-1.1092972750561156
1043,-1.1092972750561156
1044,-1.1092972750561156
1045,-1.1092972750561156
1046,-1.1092972750561156
1047,-1.1092972750561156
1048,-1.1092972750561156
1049,-1.1092972750561156
1050,-1.1092972750561156
1051,-3.3900061898148603
1052,-0.26759280302218963
1053,6.9205162218450305
1054,6.9205162218450305
1055,6.9205162218450305
1056,6.9205162218450305
1057,6.9205162218450305
1058,6.9205162218450305
1059,6.9205162218450305
1060,6.9205162218450305
1061,6.9205162218450305
1062,6.9205162218450305
1063,6.9205162218450305
1064,6.9205162218450305
1065,9.828909416267614
1066,9.828909416267614
1067,9.828909416267614
1068,13.96454857667239
1069,13.96454857667239
1070,20.748798304933487
1071,20.748798304933487
1072,20.748798304933487
1073,20.748798304933487
1074,20.855022661854846
1075,20.855022661854846
1076,5.87184381015629
1077,5.87184381015629
1078,1.8363694526167818
1079,0.9730351168327411
1080,0.9730351168327411
1081,0.9730351168327411
1082,0.9730351168327411
1083,0.9730351168327411
1084,0.9730351168327411
1085,0.9730351168327411
1086,0.9730351168327411
1087,0.9730351168327411
1088,0.9730351168327411
1089,0.9730351168327411
1090,0.9730351168327411
1091,3.6083245891179887
1092,3.6083245891179887
1093,3.6083245891179887
1094,3.6083245891179887
1095,3.6083245891179887
1096,3.6083245891179887
1097,11.639872133070327
1098,7.5457945624381955
1099,7.5457945624381955
1100,12.224474072654761
1101,10.391554075666322
1102,7.551446115297765
1103,-0.9547360740395474
1104,-0.9547360740395474
1105,-0.9547360740395474
1106,-0.9547360740395474
1107,-0.9547360740395474
1108,-0.9547360740395474
1109,-0.9547360740395474
1110,-0.9547360740395474
1111,-0.4822315347944057
1112,-0.4822315347944057
1113,-0.4822315347944057
1114,-8.021943013841987
1115,-8.021943013841987
1116,-8.021943013841987
1117,-8.021943013841987
1118,-8.021943013841987
1119,-8.021943013841987
1120,-8.021943013841987
1121,-4.895010984004771
1122,-2.3504566772814415
1123,-2.3504566772814415
1124,-2.3504566772814415
1125,-2.3504566772814415
1126,-2.750706824661383
1127,-2.750706824661383
1128,-2.750706824661383
1129,-2.750706824661383
1130,-2.750706824661383
1131,-2.750706824661383
1132,-2.750706824661383
1133,-2.750706824661383
1134,-2.750706824661383
1135,-2.750706824661383
1136,-2.750706824661383
1137,-2.750706824661383
1138,-2.750706824661383
1139,-2.750706824661383
1140,-2.750706824661383
1141,-2.750706824661383
1142,-2.750706824661383
1143,-2.750706824661383
1144,-2.750706824661383
1145,-2.750706824661383
1146,-2.750706824661383
1147,-2.750706824661383
1148,-2.750706824661383
1149,-2.750706824661383
1150,-2.750706824661383
1151,-2.2403901348614976
1152,-2.2403901348614976
1153,-2.2403901348614976
1154,-2.2403901348614976
1155,-2.2403901348614976
1156,-2.2403901348614976
1157,-2.2403901348614976
1158,-2.2403901348614976
1159,-2.2403901348614976
1160,-2.2403901348614976
1161,-1.4589200474314614
1162,-1.623716392430801
1163,-1.623716392430801
1164,-1.623716392430801
1165,-1.623716392430801
1166,-1.623716392430801
1167,-1.623716392430801
1168,-1.623716392430801
1169,-1.623716392430801
1170,-1.623716392430801
1171,-1.623716392430801
1172,-1.623716392430801
1173,-1.623716392430801
1174,-1.623716392430801
1175,-1.623716392430801
1176,1.2597518316054923
1177,1.2597518316054923
1178,1.2597518316054923
1179,1.2597518316054923
1180,1.2597518316054923
1181,1.2597518316054923
1182,1.2597518316054923
1183,1.2597518316054923
1184,1.2597518316054923
1185,1.2597518316054923
1186,1.2597518316054923
1187,1.2597518316054923
1188,1.2597518316054923
1189,1.2597518316054923
1190,1.2597518316054923
1191,0.8713313595852393
1192,4.38814084143302
1193,4.38814084143302
1194,4.38814084143302
1195,4.38814084143302
1196,4.38814084143302
1197,4.38814084143302
1198,4.38814084143302
1199,4.38814084143302
1200,4.38814084143302
1201,0.857363004494044
1202,0.857363004494044
1203,0.857363004494044
1204,0.857363004494044
1205,0.857363004494044
1206,0.857363004494044
1207,0.857363004494044
1208,0.857363004494044
1209,0.857363004494044
1210,0.857363004494044
1211,0.6114452097756959
1212,1.7184095528602097
1213,1.7184095528602097
1214,1.7184095528602097
1215,1.7184095528602097
1216,1.7184095528602097
1217,1.7184095528602097
1218,1.7184095528602097
1219,1.7184095528602097
1220,1.7184095528602097
1221,1.7184095528602097
1222,1.7184095528602097
1223,1.7184095528602097
1224,1.7184095528602097
1225,1.7184095528602097
1226,4.374562732728837
1227,4.374562732728837
1228,4.374562732728837
1229,4.374562732728837
1230,4.374562732728837
1231,3.168735302279332
1232,1.0032259055881318
1233,1.0032259055881318
1234,1.0032259055881318
1235,1.0032259055881318
1236,1.0032259055881318
1237,1.0032259055881318
1238,1.0032259055881318
1239,1.0032259055881318
1240,1.0032259055881318
1241,1.0032259055881318
1242,1.0032259055881318
1243,1.0032259055881318
1244,1.0032259055881318
1245,1.0032259055881318
1246,1.0032259055881318
1247,1.0032259055881318
1248,1.0032259055881318
1249,1.0032259055881318
